ingredients,cooking_method,cooking_temperature,cooking_duration,storage_temperature,humidity,container_type,preparation_date,safe_hours,risk_level,recommended_max_temp,storage_tips
"pork,bread,spinach",fried,215.874585227722,175.0021553600192,4.809891647814755,70.46376261407059,ceramic,2025-01-07,47.8,high,6.809891647814755,Control humidity
"beef,quinoa,peppers",roasted,65.58621478499948,125.36517147792824,6.145845469072934,43.28183634948771,plastic,2024-12-25,59.6,medium,8.0,Reduce storage temperature; Consider airtight container
"fish,bread,broccoli",baked,86.45985037506179,41.81917451926256,7.666757678950531,53.63572164188433,ceramic,2025-01-18,41.2,high,8.0,Reduce storage temperature
"pork,quinoa,carrots",grilled,215.6429981234154,73.6703938488523,7.273926177092008,63.11049684869925,glass,2025-01-19,35.4,high,8.0,Reduce storage temperature; Control humidity
"lamb,noodles,peppers",stir_fried,169.47403364135585,106.0714086479545,6.148299867265715,51.03584622618895,vacuum_sealed,2025-01-23,67.4,medium,8.0,Reduce storage temperature
"fish,potatoes,mushrooms",fried,100.06053367990546,84.07821698660955,7.981592375094463,65.92557204901243,vacuum_sealed,2025-01-08,47.6,high,8.0,Reduce storage temperature; Control humidity
"fish,noodles,broccoli",fried,124.32574991169413,31.172387315415698,5.036237638338739,72.38455839572686,ceramic,2025-01-16,42.0,high,7.036237638338739,Reduce storage temperature; Control humidity
"chicken,bread,spinach",roasted,89.03622951680634,130.22347708898388,5.179589048676229,47.99702917058657,plastic,2025-01-11,60.4,medium,7.179589048676229,Reduce storage temperature; Consider airtight container
"fish,bread,spinach",grilled,66.28169433015633,110.68945304873692,5.462495477080381,51.84896353606257,plastic,2024-12-29,53.1,medium,7.462495477080381,Reduce storage temperature; Consider airtight container
"chicken,pasta,carrots",grilled,71.35086954901934,155.87002605561614,5.705912131189809,59.236862964101384,metal,2025-01-07,62.8,medium,7.705912131189809,Reduce storage temperature
"tofu,noodles,onions",roasted,219.85028637682015,67.28143423101722,7.116129008876189,49.35532574937393,metal,2025-01-17,42.4,high,8.0,Reduce storage temperature
"lamb,potatoes,spinach",steamed,87.90600358896279,151.25979062912336,9.242509763014652,79.0093792251765,ceramic,2025-01-23,36.8,high,8.0,Reduce storage temperature; Control humidity
"lamb,potatoes,spinach",stir_fried,231.86309987022844,177.58617609036992,2.2985090502469134,46.22518929933038,metal,2025-01-21,63.3,medium,4.298509050246913,Standard storage adequate
"pork,noodles,broccoli",roasted,133.8304040840422,60.276543782715976,2.386995187458016,69.1976038910262,vacuum_sealed,2024-12-29,81.1,low,4.386995187458016,Control humidity
"pork,pasta,spinach",steamed,227.09863215297435,44.4632144825364,4.328194519968562,46.81332055214973,glass,2025-01-03,75.4,low,6.328194519968562,Standard storage adequate
"pork,rice,onions",grilled,82.93205064743849,136.77231853142519,2.412728813603276,44.30890564941537,plastic,2025-01-06,66.0,medium,4.412728813603276,Consider airtight container
"eggs,rice,broccoli",steamed,109.46655498426875,161.1107721413722,6.481015418578662,68.43699535608555,vacuum_sealed,2024-12-28,69.2,medium,8.0,Reduce storage temperature; Control humidity
"fish,quinoa,broccoli",grilled,119.44785901848087,77.34841322835311,7.671050740547895,68.34724722680495,plastic,2024-12-28,32.2,high,8.0,Reduce storage temperature; Control humidity; Consider airtight container
"eggs,pasta,carrots",stir_fried,109.93965880944135,58.2219084425719,2.54144572346906,55.28515635445918,glass,2025-01-13,75.1,low,4.54144572346906,Standard storage adequate
"lamb,bread,carrots",stir_fried,186.76285146316258,175.42369276182873,5.2143378322874065,55.85464368798355,metal,2025-01-01,62.5,medium,7.2143378322874065,Reduce storage temperature
"pork,bread,onions",stir_fried,80.23636708693718,110.51363568829373,2.3839030826985006,38.12521338952325,plastic,2025-01-01,77.0,low,4.383903082698501,Consider airtight container
"fish,quinoa,carrots",baked,153.5245980341487,149.52280199003695,8.678164883452038,53.195006472304,plastic,2025-01-22,46.1,high,8.0,Reduce storage temperature; Consider airtight container
"beef,noodles,mushrooms",stir_fried,124.08623905881159,92.7358302872024,5.926034586953532,36.15937430164715,glass,2025-01-13,61.1,medium,7.926034586953532,Reduce storage temperature
"pork,noodles,broccoli",fried,246.66278267679976,49.15673158765852,6.387081744124606,58.18861004099837,ceramic,2025-01-13,54.0,medium,8.0,Reduce storage temperature
"chicken,bread,onions",fried,108.74048931196717,111.25351269300316,8.267354838872574,65.1801848627541,plastic,2025-01-23,33.0,high,8.0,Reduce storage temperature; Control humidity; Consider airtight container
"lamb,rice,peppers",stir_fried,162.8005681277388,125.37480590333136,6.01315644788874,56.59843718164774,vacuum_sealed,2025-01-16,73.2,low,8.0,Reduce storage temperature
"beef,rice,peppers",roasted,170.62893052324887,74.35952442352459,5.48184675787707,73.40007482994942,vacuum_sealed,2025-01-02,61.8,medium,7.48184675787707,Reduce storage temperature; Control humidity
"tofu,noodles,spinach",roasted,127.15422765878802,15.047172637606472,9.7666878092561,36.90789142200451,metal,2025-01-09,44.5,high,8.0,Reduce storage temperature
"beef,bread,mushrooms",stir_fried,198.75973444364848,138.98125290283346,6.534009103280018,78.5143798884346,vacuum_sealed,2024-12-30,63.2,medium,8.0,Reduce storage temperature; Control humidity
"tofu,pasta,mushrooms",stir_fried,107.88742389643774,52.042580159040355,2.586362820104637,60.34983073989622,plastic,2025-01-10,57.1,medium,4.586362820104637,Control humidity; Consider airtight container
"lamb,quinoa,onions",fried,206.06349151886798,64.78430385958083,9.632923519758693,39.92683342374498,ceramic,2025-01-19,44.7,high,8.0,Reduce storage temperature
"pork,quinoa,onions",fried,72.27616745379065,22.21076424958183,9.385378851621457,77.01859454417034,metal,2025-01-23,33.7,high,8.0,Reduce storage temperature; Control humidity
"tofu,pasta,broccoli",grilled,136.76589640710858,54.11451528539347,7.329667484995928,56.00680778624172,plastic,2025-01-23,40.7,high,8.0,Reduce storage temperature; Consider airtight container
"eggs,quinoa,spinach",steamed,226.95025476350312,161.6856140260117,2.2654771176289303,74.92129757534485,vacuum_sealed,2025-01-16,90.2,low,4.26547711762893,Control humidity
"eggs,potatoes,spinach",roasted,152.1787955767997,34.753583041372494,5.662718241274625,35.613249856237466,vacuum_sealed,2025-01-08,85.9,low,7.662718241274625,Reduce storage temperature
"pork,noodles,broccoli",boiled,177.4588442403828,147.96101577309577,2.974925546221577,41.06066635145977,ceramic,2025-01-07,76.6,low,4.974925546221577,Standard storage adequate
"tofu,pasta,spinach",stir_fried,66.3004513290853,57.123678156279105,7.529784011531781,79.23233131279466,plastic,2025-01-09,31.3,high,8.0,Reduce storage temperature; Control humidity; Consider airtight container
"chicken,noodles,onions",grilled,105.08443055669473,63.175207975597615,2.7993421637265286,45.69565676958868,vacuum_sealed,2024-12-25,83.1,low,4.7993421637265286,Standard storage adequate
"chicken,bread,spinach",roasted,222.51059140799927,176.10306940706658,3.4993457767438034,52.86904831971188,vacuum_sealed,2025-01-18,100.0,low,5.499345776743803,Standard storage adequate
"tofu,pasta,mushrooms",steamed,98.6125027081965,118.71628777089144,3.575342399420875,44.583667673414666,glass,2025-01-13,97.4,low,5.575342399420875,Standard storage adequate
"chicken,rice,broccoli",grilled,117.63664513272167,66.3453233078956,6.0311044458875305,78.6528082354462,plastic,2025-01-12,45.7,high,8.0,Reduce storage temperature; Control humidity; Consider airtight container
"eggs,pasta,broccoli",boiled,92.37210073163604,103.87270727467356,3.978105378918717,73.68576503635931,metal,2025-01-03,67.2,medium,5.978105378918717,Control humidity
"eggs,rice,mushrooms",grilled,180.34933617329725,138.1940261809144,9.680605187554804,62.56417940459547,glass,2025-01-19,34.5,high,8.0,Reduce storage temperature; Control humidity
"fish,quinoa,mushrooms",fried,227.15597363248392,87.32582625216149,8.233196615503477,32.137806068323776,vacuum_sealed,2025-01-20,60.6,medium,8.0,Reduce storage temperature
"beef,rice,mushrooms",baked,244.6486485646774,46.08525639673996,6.292750787355298,69.54765563954766,ceramic,2025-01-22,49.2,medium,8.0,Reduce storage temperature; Control humidity
"fish,quinoa,broccoli",fried,116.01957633792014,63.819295026882024,2.6809824675420915,73.02477692982293,ceramic,2025-01-15,47.8,high,4.6809824675420915,Control humidity
"chicken,bread,onions",grilled,82.09267921127672,122.5716934767213,9.249389768106225,64.82338910766812,plastic,2024-12-27,28.7,high,8.0,Reduce storage temperature; Control humidity; Consider airtight container
"fish,quinoa,mushrooms",fried,220.89259445884247,178.771814754245,4.333949285246585,44.63533350062798,glass,2025-01-01,68.2,medium,6.333949285246585,Standard storage adequate
"lamb,quinoa,onions",roasted,194.64549909485885,47.62524143947505,5.894977351702634,75.45689209118356,vacuum_sealed,2025-01-20,58.8,medium,7.894977351702634,Reduce storage temperature; Control humidity
"chicken,potatoes,broccoli",boiled,185.127044554337,140.14313225505916,7.410189836732895,40.88133632920177,glass,2025-01-09,46.0,high,8.0,Reduce storage temperature
"fish,quinoa,mushrooms",boiled,204.03313825905667,62.72632237752132,2.721010961930153,38.081472731245626,glass,2025-01-11,101.0,low,4.721010961930153,Standard storage adequate
"eggs,noodles,peppers",boiled,73.105617144047,149.16249632862804,9.076547031006726,64.14610113819319,plastic,2025-01-10,36.1,high,8.0,Reduce storage temperature; Control humidity; Consider airtight container
"chicken,potatoes,mushrooms",stir_fried,91.88528975811954,153.0868436030954,8.00511478215308,60.08376904612148,glass,2025-01-19,31.8,high,8.0,Reduce storage temperature; Control humidity
"lamb,potatoes,onions",steamed,104.83989542723265,20.529898893382956,8.928195060935803,73.22058069362083,plastic,2025-01-07,36.4,high,8.0,Reduce storage temperature; Control humidity; Consider airtight container
"pork,rice,spinach",roasted,136.07049886992158,66.6068876814263,4.822854116350484,46.0253913137671,glass,2025-01-16,62.0,medium,6.822854116350484,Standard storage adequate
"chicken,rice,broccoli",boiled,92.90791101629122,38.3275096077748,4.574950884122768,44.74177943462418,metal,2025-01-20,72.4,low,6.574950884122768,Standard storage adequate
"lamb,quinoa,peppers",baked,246.07535546317203,21.12286737499616,2.0834748659331677,64.96261281439331,vacuum_sealed,2024-12-27,81.0,low,4.083474865933168,Control humidity
"lamb,bread,spinach",boiled,81.72375910974955,32.24835996889353,5.655728660639702,76.97305281955423,glass,2024-12-29,57.9,medium,7.655728660639702,Reduce storage temperature; Control humidity
"chicken,noodles,peppers",steamed,212.19568214242346,102.03148223261698,8.159015623368301,50.93643377119494,ceramic,2025-01-02,51.6,medium,8.0,Reduce storage temperature
"beef,bread,onions",steamed,220.41314310656787,176.4946847712893,4.639060799770141,52.97756914854658,vacuum_sealed,2024-12-27,96.4,low,6.639060799770141,Standard storage adequate
"beef,quinoa,onions",grilled,231.52867316751642,27.811178823699922,3.04383867135883,70.79334639359207,ceramic,2024-12-28,47.0,high,5.04383867135883,Control humidity
"eggs,bread,peppers",stir_fried,70.16685374231584,82.15279046721656,8.966942743753549,47.19054576746056,plastic,2025-01-13,38.6,high,8.0,Reduce storage temperature; Consider airtight container
"eggs,potatoes,mushrooms",roasted,96.31118124279413,20.666742107531782,5.625381851209357,62.74013195681733,metal,2024-12-29,46.0,high,7.625381851209357,Reduce storage temperature; Control humidity
"eggs,noodles,broccoli",baked,233.07160663480565,128.89045175614052,3.3601158979812755,60.87126643523033,metal,2025-01-03,60.6,medium,5.3601158979812755,Control humidity
"chicken,noodles,carrots",fried,209.28716450370308,29.997064354933674,4.536198492773347,53.703760858066374,metal,2025-01-18,56.0,medium,6.536198492773347,Standard storage adequate
"fish,potatoes,broccoli",baked,190.64581056467506,163.54793822154673,6.7731665999237025,54.27878699591454,plastic,2024-12-26,67.5,medium,8.0,Reduce storage temperature; Consider airtight container
"chicken,pasta,peppers",steamed,69.31469689043685,20.61338460143199,5.091200301968396,73.0005045291087,metal,2024-12-30,59.8,medium,7.091200301968396,Reduce storage temperature; Control humidity
"beef,bread,peppers",stir_fried,224.469856541857,88.53280687928303,7.369792482114216,75.30175045519515,ceramic,2025-01-12,30.9,high,8.0,Reduce storage temperature; Control humidity
"eggs,potatoes,broccoli",steamed,139.19797562363237,144.04556843166117,3.757817647879895,76.2029140684633,metal,2025-01-23,66.9,medium,5.757817647879895,Control humidity
"fish,noodles,mushrooms",stir_fried,244.4133767929607,45.34793734101914,4.22008722978235,52.931183226214046,plastic,2024-12-27,59.4,medium,6.22008722978235,Consider airtight container
"beef,potatoes,spinach",boiled,247.45047854309377,68.28315401553456,6.870504907239772,50.22560206566183,glass,2025-01-16,65.7,medium,8.0,Reduce storage temperature
"fish,rice,broccoli",steamed,200.9019376310672,32.70975529119407,9.909307535278051,72.70597563812755,glass,2025-01-04,47.5,high,8.0,Reduce storage temperature; Control humidity
"eggs,pasta,onions",roasted,147.5204881510054,175.87052855180033,8.222968120817463,67.59520157673809,vacuum_sealed,2024-12-26,39.7,high,8.0,Reduce storage temperature; Control humidity
"beef,bread,mushrooms",stir_fried,227.16509099317858,25.125173960605043,9.755737708649288,62.08635941765959,vacuum_sealed,2024-12-26,38.4,high,8.0,Reduce storage temperature; Control humidity
"fish,potatoes,spinach",boiled,177.86570741060683,63.88719986644931,8.484690887035555,64.39403964454988,glass,2024-12-31,41.7,high,8.0,Reduce storage temperature; Control humidity
"pork,potatoes,broccoli",boiled,190.76081791450028,104.35160789586955,7.857934010522694,62.95703013197782,vacuum_sealed,2025-01-06,47.7,high,8.0,Reduce storage temperature; Control humidity
"eggs,rice,mushrooms",roasted,218.00669267753327,162.68416497504472,7.0947607350611115,65.84571819077661,metal,2025-01-23,32.2,high,8.0,Reduce storage temperature; Control humidity
"beef,potatoes,spinach",boiled,102.28485159794647,40.874583778833156,5.039733606896262,55.79428765138922,ceramic,2024-12-29,56.2,medium,7.039733606896262,Reduce storage temperature
"eggs,rice,onions",fried,215.1352804540852,33.04839791444014,4.670138431125706,46.86232039938841,ceramic,2025-01-02,58.5,medium,6.670138431125706,Standard storage adequate
"lamb,quinoa,mushrooms",boiled,72.729389725636,149.59578936132854,5.52656382748693,56.05199406015344,ceramic,2024-12-27,65.9,medium,7.52656382748693,Reduce storage temperature
"fish,bread,mushrooms",baked,143.58852509296315,73.23805349202775,5.492322299509777,66.03931285151785,glass,2024-12-27,53.4,medium,7.492322299509777,Reduce storage temperature; Control humidity
"lamb,rice,spinach",steamed,102.91667874210619,58.031648431849945,2.8250139318266196,79.5926701027229,vacuum_sealed,2025-01-07,99.7,low,4.82501393182662,Control humidity
"fish,rice,peppers",roasted,169.76357616837342,135.05460609608292,3.350516448964166,70.12074130877662,glass,2025-01-11,63.4,medium,5.350516448964166,Control humidity
"beef,rice,onions",baked,141.11797109800415,141.25507389023716,3.46253739417988,75.59956762116897,vacuum_sealed,2024-12-29,81.3,low,5.46253739417988,Control humidity
"tofu,rice,broccoli",steamed,201.0041262342759,77.92303863874899,5.173555070027722,72.18918745484353,vacuum_sealed,2025-01-12,75.1,low,7.173555070027722,Reduce storage temperature; Control humidity
"tofu,quinoa,spinach",steamed,229.29767203203414,13.351173656026639,9.165972757358606,32.04749650308757,metal,2025-01-18,61.8,medium,8.0,Reduce storage temperature
"eggs,bread,mushrooms",fried,182.82432738927798,151.8156067991799,8.419018816828462,45.21588247132006,metal,2024-12-28,44.1,high,8.0,Reduce storage temperature
